name,str_hausnr,plz_ort,kategorie,hauptkateg,beschreib,url,bedeutung,prioritaet,poi_id,angelegt,geaendert,qstatus_id,coll_id,coll_pfad,coll_desc,ma_darst,ma_sign,sammlung,samm_pfad
Amtmann-Kreyenfeld-Schule,Kreyenfeldstraße 80,44894 Bochum,Grundschulen,Bildung,"Städtische Gemeinschaftsgrundschule, offene Ganztagsschule",www.amtmann-kreyenfeld-schule.de/,"3","1","151",2009/06/05,2020/08/04,"3","8",Bildung/Allgemeinbildende Schulen/Grundschulen,,"1",61101000XESchuleAllgemeinGrundschule,,
Anne-Frank-Schule,Heinrichstraße 2,44805 Bochum,Realschulen,Bildung,Städtische Realschule im Schulzentrum Gerthe,www.anne-frank-rs-bochum.de/,"3","1","152",2009/06/05,2020/08/04,"3","10",Bildung/Allgemeinbildende Schulen/Realschulen,,"1",61101150XESchuleAllgemeinRealschule,,
Annette-von-Droste-Hülshoff-Schule,Lohring 22,44789 Bochum,Realschulen,Bildung,"Städtische Realschule, pädagogische Übermittagsbetreuung",www.annette.bobi.net,"3","1","153",2009/06/05,2020/08/04,"3","10",Bildung/Allgemeinbildende Schulen/Realschulen,,"1",61101150XESchuleAllgemeinRealschule,,
Astrid-Lindgren-Schule,Lindener Straße 28,44879 Bochum,Grundschulen,Bildung,"Städtische Gemeinschaftsgrundschule, offene Ganztagsschule",www.astrid-lindgren-schule-bochum.de,"3","1","155",2009/06/05,2020/08/04,"3","8",Bildung/Allgemeinbildende Schulen/Grundschulen,,"1",61101000XESchuleAllgemeinGrundschule,,
Berufsfachschule für medizinisch-technische Assistenten,In der Schornau 23,44892 Bochum,Schulen im Gesundheitsbereich,Bildung,am Universitätsklinik Knappschaftskrankenhaus Bochum GmbH,www.kk-bochum.de/de/Mitarbeiter_Karriere/MTA-Schule/index.php?highmain=4&highsub=0&highsubsub=0,"3","1","157",2009/06/05,2018/10/24,"3","54",Bildung/Berufsschulen/Schulen im Gesundheitsbereich,"Schulen im Bereich des Gesundheitswesens: Krankenpflege-, Logopäden-, Heilpraktiker-, Hebammenschulen etc.","1",61201200XEWeiterbildungFachschule,,
"Alice-Salomon-Berufskolleg für Ernährung, Erziehung und Gesundheit",Akademiestraße 46-48,44789 Bochum,Berufskollegs,Bildung,"Schule für Ernährung, Erziehung und Gesundheit, Berufliche Schulen und Berufliches Gymnasium",www.alice-salomon-berufskolleg.de,"3","1","158",2009/06/05,2020/08/05,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
"Alice-Salomon-Berufskolleg für Ernährung, Erziehung und Gesundheit",Akademiestraße 46-48,44789 Bochum,Berufsbildende Schulen,Bildung,"Schule für Ernährung, Erziehung und Gesundheit, Berufliche Schulen und Berufliches Gymnasium",www.alice-salomon-berufskolleg.de,"3","2","158",2009/06/05,2020/08/05,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Klaus-Steilmann-Berufskolleg,Westenfelder Straße 88,44867 Bochum,Berufskollegs,Bildung,"Kaufmännische Schule der Stadt Bochum, Berufs-, Berufsfach- und Fachoberschule für Wirtschaft und Verwaltung",www.klaus-steilmann-berufskolleg.de/,"3","1","160",2009/06/05,2020/08/05,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
Klaus-Steilmann-Berufskolleg,Westenfelder Straße 88,44867 Bochum,Berufsbildende Schulen,Bildung,"Kaufmännische Schule der Stadt Bochum, Berufs-, Berufsfach- und Fachoberschule für Wirtschaft und Verwaltung",www.klaus-steilmann-berufskolleg.de/,"3","2","160",2009/06/05,2020/08/05,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Berufskolleg der Stadt Bochum Technische Beruflichle Schule 1,Ostring 25,44787 Bochum,Berufsbildende Schulen,Bildung,"Technische Berufs-, Berufsfach-, Höhere Berufsfach-, Fach- und Fachoberschule",www.tbs1.de,"3","2","161",2009/06/05,2020/08/05,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Berufskolleg der Stadt Bochum Technische Beruflichle Schule 1,Ostring 25,44787 Bochum,Berufskollegs,Bildung,"Technische Berufs-, Berufsfach-, Höhere Berufsfach-, Fach- und Fachoberschule",www.tbs1.de,"3","1","161",2009/06/05,2020/08/05,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
"Walter-Gropius-Berufskolleg, Hauptgebäude",Ostring 27,44787 Bochum,Berufsbildende Schulen,Bildung,"Technische Schule der Stadt Bochum, Berufs-, Berufsfach-, Fach- und Fachoberschule, Berufliches Gymnasium",www.wg-bo.de/,"3","2","162",2009/06/05,2020/08/05,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
"Walter-Gropius-Berufskolleg, Hauptgebäude",Ostring 27,44787 Bochum,Berufskollegs,Bildung,"Technische Schule der Stadt Bochum, Berufs-, Berufsfach-, Fach- und Fachoberschule, Berufliches Gymnasium",www.wg-bo.de/,"3","1","162",2009/06/05,2020/08/05,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
Walter-Gropius-Berufskolleg - Nebenstelle Weitmar,Karl-Friedrich-Straße 66a,44795 Bochum,Berufsbildende Schulen,Bildung,"Ausbildungsschwerpunkte: Berufsschule: Medientechnik, Fachoberschule Gestaltung, Gestaltungstechnische Assistenten/-innen FHR, Gestaltungstechnische Assistenten/-innen AHR",www.wg-bo.de,"3","2","163",2009/06/05,2020/08/05,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Walter-Gropius-Berufskolleg - Nebenstelle Weitmar,Karl-Friedrich-Straße 66a,44795 Bochum,Berufskollegs,Bildung,"Ausbildungsschwerpunkte: Berufsschule: Medientechnik, Fachoberschule Gestaltung, Gestaltungstechnische Assistenten/-innen FHR, Gestaltungstechnische Assistenten/-innen AHR",www.wg-bo.de,"3","1","163",2009/06/05,2020/08/05,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
Berufskolleg der Stadt Bochum -Technische Berufliche Schule 1 Teilstandort Lenneplatz,Lenneplatz 21-23,44807 Bochum,Berufsbildende Schulen,Bildung,"Technische Berufs-, Berufsfach-, Höhere Berufsfach-, Fach- und Fachoberschule",www.tbs1.de/jcms/,"3","1","165",2009/06/05,2018/10/17,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Berufskolleg der Stadt Bochum -Technische Berufliche Schule 1 Teilstandort Lenneplatz,Lenneplatz 21-23,44807 Bochum,Berufskollegs,Bildung,"Technische Berufs-, Berufsfach-, Höhere Berufsfach-, Fach- und Fachoberschule",www.tbs1.de/jcms/,"3","2","165",2009/06/05,2018/10/17,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
Berufskolleg im Evangelischen Johanneswerk.e.V.,Dannenbaumstraße 63,44803 Bochum,Schulen im Gesundheitsbereich,Bildung,Fachschule für Heilerziehungspflege und Berufsfachschule für Heilerziehungshilfe,johanneswerk.de/de/einrichtungen/berufskolleg-bochum/startseite.html,"3","1","166",2009/06/05,2019/06/07,"3","54",Bildung/Berufsschulen/Schulen im Gesundheitsbereich,"Schulen im Bereich des Gesundheitswesens: Krankenpflege-, Logopäden-, Heilpraktiker-, Hebammenschulen etc.","1",61201200XEWeiterbildungFachschule,,
Berufskolleg im Evangelischen Johanneswerk.e.V.,Dannenbaumstraße 63,44803 Bochum,Berufskollegs,Bildung,Fachschule für Heilerziehungspflege und Berufsfachschule für Heilerziehungshilfe,johanneswerk.de/de/einrichtungen/berufskolleg-bochum/startseite.html,"3","2","166",2009/06/05,2019/06/07,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
Bildungszentrum Bergmannsheil (BZB),Bessemerstraße 80,44793 Bochum,Berufsbildende Schulen,Bildung,"Zentrum für Beratung, Aus-, Fort- und Weiterbildung im Gesundheitswesen,Ausbildung in der Gesundheits- und Krankheitspflege",www.bergmannsheil.de/das-bergmannsheil/schulen-und-bildungszentrum/bildungszentrum-krankenpflegeschule.html,"3","2","167",2009/06/05,2018/09/19,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Bildungszentrum Bergmannsheil (BZB),Bessemerstraße 80,44793 Bochum,Schulen im Gesundheitsbereich,Bildung,"Zentrum für Beratung, Aus-, Fort- und Weiterbildung im Gesundheitswesen,Ausbildung in der Gesundheits- und Krankheitspflege",www.bergmannsheil.de/das-bergmannsheil/schulen-und-bildungszentrum/bildungszentrum-krankenpflegeschule.html,"3","1","167",2009/06/05,2018/09/19,"3","54",Bildung/Berufsschulen/Schulen im Gesundheitsbereich,"Schulen im Bereich des Gesundheitswesens: Krankenpflege-, Logopäden-, Heilpraktiker-, Hebammenschulen etc.","1",61201200XEWeiterbildungFachschule,,
Schule im Kirchviertel,Markstraße 290,44801 Bochum,Grundschulen,Bildung,"Städtische Gemeinschaftsgrundschule mit Kinderhort, offene Ganztagsschule",www.brenscheder-grundschule.de/,"3","1","169",2009/06/05,2020/08/04,"3","8",Bildung/Allgemeinbildende Schulen/Grundschulen,,"1",61101000XESchuleAllgemeinGrundschule,,
"Brüder-Grimm-Schule Städische Förderschule, Förderschwerpunkt Sprache",Drusenbergstraße 33,44789 Bochum,Förderschulen,Bildung,"Städtische Förderschule, Förderschwerpunkt Sprache (Primarstufe)",www.brueder-grimm-schule-bochum.de,"3","1","170",2009/06/05,2020/08/04,"3","7",Bildung/Förderschulen,Förderschulen und Schulen für Lernbehinderte,"1",61101300XESchuleAllgemeinFoerderschule,,
Christopherus-Schule für Seelenpflegebedürftige,Gerther Straße 31,44805 Bochum,Private Förderschulen,Bildung,Private Förderschule eigener Art auf der Grundlage der Waldorfpädagogik. - Förderschwerpunkt Geistige Entwicklung -,www.christopherus-haus.de,"3","1","172",2009/06/05,2020/05/20,"3","204",Bildung/Privatschulen/Private Förderschulen,Private Sonder- und Förderschulen,"1",61101300XESchuleAllgemeinFoerderschule,,
Christopherus-Schule für Seelenpflegebedürftige,Gerther Straße 31,44805 Bochum,Förderschulen,Bildung,Private Förderschule eigener Art auf der Grundlage der Waldorfpädagogik. - Förderschwerpunkt Geistige Entwicklung -,www.christopherus-haus.de,"3","5","172",2009/06/05,2020/05/20,"3","7",Bildung/Förderschulen,Förderschulen und Schulen für Lernbehinderte,"1",61101300XESchuleAllgemeinFoerderschule,,
Christopherus-Schule für Seelenpflegebedürftige,Gerther Straße 31,44805 Bochum,Waldorfschulen,Bildung,Private Förderschule eigener Art auf der Grundlage der Waldorfpädagogik. - Förderschwerpunkt Geistige Entwicklung -,www.christopherus-haus.de,"3","2","172",2009/06/05,2020/05/20,"3","55",Bildung/Privatschulen/Waldorfschulen,,"1",61100000XESchuleAllgemein,,
"Cruismannschule Städtische Förderschule, Förderschwerpunkt Lernen",Cruismannstraße 2,44807 Bochum,Förderschulen,Bildung,"Städtische Förderschule, offene Ganztagsschule",www.cruismann.bobi.net/,"3","1","173",2009/06/05,2020/08/04,"3","7",Bildung/Förderschulen,Förderschulen und Schulen für Lernbehinderte,"1",61101300XESchuleAllgemeinFoerderschule,,
Ottilie-Schoenewald-Weiterbildungskolleg der Stadt Bochum,Wittener Straße 61,44789 Bochum,Weiterbildungseinrichtungen,Bildung,Schulische Weiterbildung für Erwachsene,www.wbk-bo.de/,"3","3","173253",2011/03/30,2020/08/05,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
Ottilie-Schoenewald-Weiterbildungskolleg der Stadt Bochum,Wittener Straße 61,44789 Bochum,Berufskollegs,Bildung,Schulische Weiterbildung für Erwachsene,www.wbk-bo.de/,"3","1","173253",2011/03/30,2020/08/05,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
Schulzentrum Gerthe,Heinrichstraße 2,44805 Bochum,Schulzentren,Bildung,,,"3","1","173345",2011/04/06,2017/05/30,"3","173701",Bildung/Allgemeinbildende Schulen/Schulzentren,"Einheiten mehrerer allgemeinbildender Schulen, die als eigenständige Pois modelliert und als Filialen eingebunden werden.","1",61100000XESchuleAllgemein,,
"Walderlebnisschule Bochum, Lernort Natur",Limbeckstraße 83,44894 Bochum,Natur- Wald- Biologieschulen,Bildung,Walderlebnisschule des Vereins Förderkreis Lernort Natur Bochum und Umgebung e.V.,www.walderlebnisschule-bochum.de,"3","1","173949",2011/04/15,2020/04/21,"3","498",Bildung/Spezialschulen/Natur- Wald- Biologieschulen,Natur- Wald- und Biologieschulen,"1",61401100XESchuleSpezialNaturschule,,
Ludwig Fresenius Schulen,Hans-Böckler-Straße 29,44787 Bochum,Schulen im Gesundheitsbereich,Bildung,Berufsschule für Logopädie.,www.ludwig-fresenius.de,"3","1","174",2009/06/05,2020/05/20,"3","54",Bildung/Berufsschulen/Schulen im Gesundheitsbereich,"Schulen im Bereich des Gesundheitswesens: Krankenpflege-, Logopäden-, Heilpraktiker-, Hebammenschulen etc.","1",61201200XEWeiterbildungFachschule,,
Ludwig Fresenius Schulen,Hans-Böckler-Straße 29,44787 Bochum,Berufsbildende Schulen,Bildung,Berufsschule für Logopädie.,www.ludwig-fresenius.de,"3","2","174",2009/06/05,2020/05/20,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Schulzentrum Südwest,Keilstraße 42-48,44879 Bochum,Schulzentren,Bildung,Schulzentrum in Bochum-Linden/Dahlhausen,,"3","1","174222",2011/05/02,2017/06/09,"3","173701",Bildung/Allgemeinbildende Schulen/Schulzentren,"Einheiten mehrerer allgemeinbildender Schulen, die als eigenständige Pois modelliert und als Filialen eingebunden werden.","1",61100000XESchuleAllgemein,,
Olympiastützpunkt Westfalen,Hollandstraße 95,44866 Bochum,Sportschulen,Bildung,"Leichtathletikzentrum, Teilzeitinternat für Leichtathletik",www.osp-westfalen.nrw/team/bochum/,"2","1","174294",2011/05/04,2020/05/07,"3","271",Bildung/Spezialschulen/Sportschulen,,"1",61400000XESchuleSpezial,,
Olympiastützpunkt Westfalen,Hollandstraße 95,44866 Bochum,Internate,Bildung,"Leichtathletikzentrum, Teilzeitinternat für Leichtathletik",www.osp-westfalen.nrw/team/bochum/,"2","2","174294",2011/05/04,2020/05/07,"3","510",Bildung/Internate,,"1",61401990XESchuleSpezialSchuleSonstiges,,
Bezirksmusikschule Bochum-Süd,Kemnader Straße 309,44797 Bochum,Musikschulen,Bildung,Städtische Musikschule. Unter 6-18 Jahren+,www.bochum.de/musikschule,"3","1","174334",2011/05/04,2020/05/20,"3","59",Bildung/Spezialschulen/Musikschulen,,"1",61401050XESchuleSpezialMusikschule,,
Seglerhaus Heveney,Blumenau 7,44801 Bochum,Sportschulen,Bildung,Segel- und Surfschule,www.wassersportschulekemnade.de/,"3","1","174713",2011/05/17,2020/04/21,"3","271",Bildung/Spezialschulen/Sportschulen,,"1",61400000XESchuleSpezial,,
Neues Gymnasium Bochum,Querenburger Straße 45,44789 Bochum,Gymnasien,Bildung,"städtisches Gymnasium, Europaschule in NRW",www.neues-gymnasium-bochum.de,"3","1","174736",2011/05/19,2020/08/05,"3","33",Bildung/Allgemeinbildende Schulen/Gymnasien,,"1",61101200XESchuleAllgemeinGymnasium,,
Veranstaltungszentrum Ruhr-Universität Bochum,Universitätsstraße 150,44801 Bochum,Staatliche Universitäten,Bildung,UNIversaal ist die Veranstaltungsagentur der Ruhr-Universität Bochum,www.ruhr-uni-bochum.de/universaal/raumuebersicht/vz.html.de,"2","3","174888",2011/05/26,2018/09/24,"3","184529",Bildung/Hochschulen/Universitäten/Staatliche Universitäten,Universitäten des Landes NRW,"1",61301000XEWissenschaftHochschule,,
Europäisches Bildungszentrum (EBZ) Akademie für Weiterbildung,Springorumallee 20,44795 Bochum,Weiterbildungseinrichtungen,Bildung,Akademie für Weiterbildung der Wohnungs- und Immobilienwirtschaft. Gemeinnützige Stiftung,www.e-b-z.de,"2","2","174953",2011/05/31,2020/05/20,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
Europäisches Bildungszentrum (EBZ) Akademie für Weiterbildung,Springorumallee 20,44795 Bochum,Berufsbildende Schulen,Bildung,Akademie für Weiterbildung der Wohnungs- und Immobilienwirtschaft. Gemeinnützige Stiftung,www.e-b-z.de,"2","3","174953",2011/05/31,2020/05/20,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Europäisches Bildungszentrum (EBZ) Akademie für Weiterbildung,Springorumallee 20,44795 Bochum,Berufskollegs,Bildung,Akademie für Weiterbildung der Wohnungs- und Immobilienwirtschaft. Gemeinnützige Stiftung,www.e-b-z.de,"2","1","174953",2011/05/31,2020/05/20,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
InWIS Forschung & Beratung GmbH,Springorumallee 5,44795 Bochum,Wissenschaft und Forschung,Bildung,Die InWIS GmbH ist ein gemeinnütziges Forschungs- und Wissenstransferinstitut im Europäischen Bildungszentrum der Wohnungs- und Immobilienwirtschaft (EBZ).,www.inwis.de,"2","1","174966",2011/05/31,2018/09/19,"3","299",Bildung/Hochschulen/Wissenschaft und Forschung,,"1",61300000XEWissenschaft,,
Akademie des Handwerks Ruhr GmbH,Springorumallee 10,44795 Bochum,Berufsbildende Schulen,Bildung,Die Akademie des Handwerks Ruhr GmbH bietet im Auftrag und in Kooperation mit der Bundesagentur für Arbeit verschiedene Möglichkeiten der Berufsvorbereitung und Berufsausbildung an.,www.handwerk-ruhr.de/html/ausbildung.html,"2","1","174976",2011/05/31,2018/09/20,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Akademie des Handwerks Ruhr GmbH,Springorumallee 10,44795 Bochum,Weiterbildungseinrichtungen,Bildung,Die Akademie des Handwerks Ruhr GmbH bietet im Auftrag und in Kooperation mit der Bundesagentur für Arbeit verschiedene Möglichkeiten der Berufsvorbereitung und Berufsausbildung an.,www.handwerk-ruhr.de/html/ausbildung.html,"2","2","174976",2011/05/31,2018/09/20,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
Carolinenschule Bochum (Grundschule),Springorumallee 3,44795 Bochum,Private Ersatzschulen,Bildung,Die Carolinenschule Bochum in freier Trägerschaft der Schul- und Bildungswerkstatt GmbH ist eine staatlich anerkannte Grundschule.,www.carolinenschule.de,"3","1","174981",2011/05/31,2018/09/26,"3","58",Bildung/Privatschulen/Private Ersatzschulen,,"1",61100000XESchuleAllgemein,,
Dietrich-Bonhoeffer-Schule,Ruhrstraße 150,44869 Bochum,Grundschulen,Bildung,"Städtische Gemeinschaftsgrundschule, offene Ganztagsschule",www.dbs-bochum.de,"3","1","175",2009/06/05,2020/08/04,"3","8",Bildung/Allgemeinbildende Schulen/Grundschulen,,"1",61101000XESchuleAllgemeinGrundschule,,
Berufskolleg der Stadt Bochum Technische Berufliche Schule 1 Nebengebäude,Ostring 25,44787 Bochum,Berufsbildende Schulen,Bildung,"Technische Berufs-, Berufsfach-, Höhere Berufsfach-, Fach- und Fachoberschule. (Nebengebäude)",www.tbs1.de,"3","2","175043",2011/06/01,2020/05/20,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Berufskolleg der Stadt Bochum Technische Berufliche Schule 1 Nebengebäude,Ostring 25,44787 Bochum,Berufskollegs,Bildung,"Technische Berufs-, Berufsfach-, Höhere Berufsfach-, Fach- und Fachoberschule. (Nebengebäude)",www.tbs1.de,"3","1","175043",2011/06/01,2020/05/20,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
"Fachhochschule des Bundes für öffentliche Verwaltung, FB Sozialversicherung",Knappschaftstraße 1,44799 Bochum,Staatliche Fachhochschulen,Bildung,,www.fhbund.de,"2","1","175126",2011/06/07,2020/04/21,"3","184527",Bildung/Hochschulen/Fachhochschulen/Staatliche Fachhochschulen,Fachhochschulen des Landes NRW,"1",61301000XEWissenschaftHochschule,,
"Mansfeld-Schule Städtische Förderschule, Förderschwerpunkt emotionale und soziale Entwicklung",Eislebener Straße 14-16,44892 Bochum,Förderschulen,Bildung,"Städtische Förderschule, Förderschwerpunkt emotionale und soziale Entwicklung. (Sekundarstufe I)",www.mansfeld-schule-bochum.de,"3","1","175168",2011/06/08,2020/08/04,"3","7",Bildung/Förderschulen,Förderschulen und Schulen für Lernbehinderte,"1",61101300XESchuleAllgemeinFoerderschule,,
Schulzentrum Wiemelhausen,Querenburger Straße 35,44789 Bochum,Schulzentren,Bildung,,,"3","1","175193",2011/06/09,2017/06/09,"3","173701",Bildung/Allgemeinbildende Schulen/Schulzentren,"Einheiten mehrerer allgemeinbildender Schulen, die als eigenständige Pois modelliert und als Filialen eingebunden werden.","1",61100000XESchuleAllgemein,,
Walter-Gropius-Berufskolleg - Nebenstelle Langendreer,Hasselbrinkstraße 27,44892 Bochum,Berufsbildende Schulen,Bildung,"Ausbildungsschwerpunkt: Berufsfachschule für Präparationstechnische Assistenten/-innen (Biologie, Geologie, Medizin).",www.wg-bo.de/,"3","2","175211",2011/06/09,2020/08/05,"3","31",Bildung/Berufsschulen/Berufsbildende Schulen,Berufsbildende Schulen allgemein,"1",61201000XEWeiterbildungBerufsschule,,
Walter-Gropius-Berufskolleg - Nebenstelle Langendreer,Hasselbrinkstraße 27,44892 Bochum,Berufskollegs,Bildung,"Ausbildungsschwerpunkt: Berufsfachschule für Präparationstechnische Assistenten/-innen (Biologie, Geologie, Medizin).",www.wg-bo.de/,"3","1","175211",2011/06/09,2020/08/05,"3","151",Bildung/Berufsschulen/Berufskollegs,,"1",61201000XEWeiterbildungBerufsschule,,
"Volkshochschule (VHS) Bochum, Zweigstelle Baarestraße",Baarestraße 33,44793 Bochum,Weiterbildungseinrichtungen,Bildung,"SchulabschlussPLUS, Zweiter Bildungsweg, Erwachsenengerechtes Lernen",www.vhs-bochum.de,"3","6","175410",2011/06/14,2018/10/18,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
"Volkshochschule (VHS) Bochum, Zweigstelle Baarestraße",Baarestraße 33,44793 Bochum,Volkshochschulen,Bildung,"SchulabschlussPLUS, Zweiter Bildungsweg, Erwachsenengerechtes Lernen",www.vhs-bochum.de,"3","1","175410",2011/06/14,2018/10/18,"3","60",Bildung/Volkshochschulen,,"1",61201300XEWeiterbildungVolkshochschule,,
SAE-INSTITUTE Bochum,Springerplatz 1,44793 Bochum,Private Fachhochschulen,Bildung,"Ausbildungsstätte für Toningenieuren, Web-Developern, Cross-Media-Journalisten, Game-Artists, Game Programmern und Filmschaffenden",bochum.sae.edu/de/home/,"2","1","175486",2011/06/17,2019/06/07,"3","184528",Bildung/Hochschulen/Fachhochschulen/Private Fachhochschulen,Fachhochschulen privater Träger,"1",61301000XEWissenschaftHochschule,,
DRK-Familienbildungswerk,Hauptstraße 312,44892 Bochum,Weiterbildungseinrichtungen,Bildung,Das DRK-Familienbildungswerk Bochum ist eine staatlich anerkannte Familienbildungsstätte.,www.drk-bochum.de/startseite.html,"3","4","175572",2011/06/20,2019/06/07,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
Krisenhilfe e.V. Bochum,Hiltroper Straße 258,44805 Bochum,Weiterbildungseinrichtungen,Bildung,INSAT Beschäftigungsprojekt zur Qualifizierung und beruflichen Integration suchtkranker Menschen.,www.krisenhilfe-bochum.de,"3","2","175616",2011/06/28,2019/01/30,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
Verein für Integrative Arbeit e.V. (ViA Bochum),Harpener Feld 14,44805 Bochum,Weiterbildungseinrichtungen,Bildung,"Beschäftigungsförderung, individuelle Jugendhilfe, Täter-Opfer-Ausgleich, betreute Wohngemeinschaften.",www.via-bochum.de/,"3","2","175666",2011/06/29,2020/01/20,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
Katholisches Forum - Bildungswerk,Am Bergbaumuseum 37,44791 Bochum,Weiterbildungseinrichtungen,Bildung,Das katholische Forum organisiert Bildungsveranstaltungen zentral und in den Kirchengemeinden im gesamten Stadtgebiet.,www.kefb-bistum-essen.de,"3","1","175750",2011/07/01,2019/02/04,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
"Verwaltungs- und Wirtschafts-Akademie Bochum (VWA), gemeinnützige GmbH",Universitätsstraße 142,44799 Bochum,Private Fachhochschulen,Bildung,,www.vwa-gruppe.de/studienzentren/bochum.html,"3","1","175791",2011/07/01,2018/09/18,"3","184528",Bildung/Hochschulen/Fachhochschulen/Private Fachhochschulen,Fachhochschulen privater Träger,"1",61301000XEWissenschaftHochschule,,
"Verwaltungs- und Wirtschafts-Akademie Bochum (VWA), gemeinnützige GmbH",Universitätsstraße 142,44799 Bochum,Weiterbildungseinrichtungen,Bildung,,www.vwa-gruppe.de/studienzentren/bochum.html,"3","6","175791",2011/07/01,2018/09/18,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
Don-Bosco-Schule,Friederikastraße 21,44789 Bochum,Grundschulen,Bildung,"städtische Katholische Grundschule, offene Ganztagsschule",www.don-bosco-bochum.de,"3","1","176",2009/06/05,2020/08/04,"3","8",Bildung/Allgemeinbildende Schulen/Grundschulen,,"1",61101000XESchuleAllgemeinGrundschule,,
DRK -Fachseminar für Altenpflege,An der Holtbrügge 8,44795 Bochum,Altenpflegeschulen,Bildung,,drk-bochum.de/angebote/kurse-im-ueberblick/fachseminar-fuer-altenpflege.html,"3","1","176016",2011/07/08,2019/06/07,"3","23681",Bildung/Berufsschulen/Altenpflegeschulen,Altenpflegeschulen,"1",61201200XEWeiterbildungFachschule,,
DRK -Fachseminar für Altenpflege,An der Holtbrügge 8,44795 Bochum,Weiterbildungseinrichtungen,Bildung,,drk-bochum.de/angebote/kurse-im-ueberblick/fachseminar-fuer-altenpflege.html,"3","2","176016",2011/07/08,2019/06/07,"3","254",Bildung/Weiterbildungseinrichtungen,Weiterbildungseinrichtungen und Erwachsenenbildung,"1",61200000XEWeiterbildung,,
